Fecha,Bosque,"(x,y)",SP,flores_disponibles,Escapos_indivi,obsrvaciones 
21/06/2020,3,18.22,Potentilla erecta,2,,
 28/05/2020,3,18.23 ,Potentilla erecta,3,,
 28/05/2020,3,18.23 ,Pilosella sp.,1,,
21/06/2020,3,18.23,Potentilla erecta,6,,
21/06/2020,3,18.23,Ranunculus sp.,1,,
21/06/2020,3,18.23,Lotus corniculatus,9,,
 28/05/2020,3,18.24 ,Lotus corniculatus,6,,
 28/05/2020,3,18.24 ,Potentilla erecta,1,,
 28/05/2020,3,18.24 ,Ranunculus sp.,1,,
21/06/2020,3,18.24,Prunella grandiflora,17,7,
21/06/2020,3,18.24,Lotus corniculatus,34,,
21/06/2020,3,18.24,Potentilla erecta,10,,
21/06/2020,3,18.24,Plantago sp.,9,,
21/06/2020,3,18.24,Ranunculus sp.,2,,
21/06/2020,3,18.24,Polygala vulgaris,3,,
 3/05/2020,3,19.00,Erinus apinus,2,,
 3/05/2020,3,19.00,Lotus corniculatus,17,,
 3/05/2020,3,19.00,Scilla verna,2,,
 3/05/2020,3,19.00,Polygala vulgaris,1,,
 3/05/2020,3,19.00,Viola sp.,1,,
 3/05/2020,3,19.00,Potentilla montana,6,,
21/06/2020,3,19.00,Thymus sp.,42,,
21/06/2020,3,19.00,Teucrium pyrenaicum,12,,
21/06/2020,3,19.00,Lotus corniculatus,7,,
21/06/2020,3,19.00,Galium sp.,3,,
 3/05/2020,3,19.01,Lotus corniculatus,9,,
 3/05/2020,3,19.01,Potentilla erecta,4,,
 3/05/2020,3,19.01,Polygala vulgaris,1,,
 3/05/2020,3,19.01,Potentilla montana,2,,
21/06/2020,3,19.01,Galium sp.,30,,
21/06/2020,3,19.01,Lotus corniculatus,23,,
21/06/2020,3,19.01,Thymus sp.,2,,
21/06/2020,3,19.01,Plantago sp.,1,,
21/06/2020,3,19.01,Prunella grandiflora,3,,
 19/05/2020,3,19.02,Lotus cornicularis,3,,
 19/05/2020,3,19.02,Taraxacum sp.,1,,
 19/05/2020,3,19.02,Potentilla erecta,2,,
21/06/2020,3,19.02,Potentilla erecta,1,,
21/06/2020,3,19.02,Lotus corniculatus,4,,
21/06/2020,3,19.02,Galium sp.,30,,
 19/05/2020,3,19.03,Lotus corniculatus,2,,
 19/05/2020,3,19.03,Polygala vulgaris,1,,
 04/07/2020,3,19.03,Prunella grandiflora,7,,
 04/07/2020,3,19.03,Thymus sp.,13,,
 19/05/2020,3,19.04,,,,
 04/07/2020,3,19.04,Lotus corniculatus,7,,
 04/07/2020,3,19.04,Prunella grandiflora,9,,
 19/05/2020,3,19.05,Potentilla erecta,4,,
 19/05/2020,3,19.05,Taraxacum sp.,1,,
 04/07/2020,3,19.05,Teucrium pyrenaica,14,,
 04/07/2020,3,19.05,Blanca compuesta nueva,3,,
 19/05/2020,3,19.06,Potentilla erecta,1,,
 04/07/2020,3,19.06,Erica vagans,1,,
 19/05/2020,3,19.07,Potentilla erecta,2,,
 04/07/2020,3,19.07,,,,
 19/05/2020,3,19.08,Potentilla erecta,2,,
 04/07/2020,3,19.08,Prunella grandiflora,6,,
 04/07/2020,3,19.08,Lotus corniculatus,3,,
 04/07/2020,3,19.08,Potentilla erecta,1,,
 19/05/2020,3,19.09,Potentilla erecta,2,,
 19/05/2020,3,19.09,Ranunculus sp.,1,,
 04/07/2020,3,19.09,Lotus corniculatus,6,,
 19/05/2020,3,19.1,,,,
27/06/2020,3,19.10,Thymus sp.,2,,
27/06/2020,3,19.10,Potentilla erecta,1,,
27/06/2020,3,19.10,Lotus corniculatus,1,,
 19/05/2020,3,19.11,Taraxacum sp.,1,,
 19/05/2020,3,19.11,potentilla erecta,1,,
27/06/2020,3,19.11,Thymus sp.,5,,
27/06/2020,3,19.11,Galium sp.,28,,
27/06/2020,3,19.11,Euphrasia sp.,11,,
27/06/2020,3,19.11,Lotus corniculatus,6,,
 19/05/2020,3,19.12,,,,
27/06/2020,3,19.12,Galium sp.,30,,
 19/05/2020,3,19.13,Lathyrus linifolius linifolius sp.,2,,
27/06/2020,3,19.13,Lotus corniculatus,2,,
27/06/2020,3,19.13,Potentilla erecta,2,,
 19/05/2020,3,19.14,Potentilla erecta,2,,
 19/05/2020,3,19.14,Lathyrus linifolius linifolius sp.,2,,
27/06/2020,3,19.14,Potentilla erecta,6,,
 19/05/2020,3,19.15,Lathyrus linifolius linifolius sp.,1,,
 19/05/2020,3,19.15,Potentilla erecta,6,,
 19/05/2020,3,19.15,Ranunculus sp.,1,,
27/06/2020,3,19.15,Potentilla erecta,6,,
 19/05/2020,3,19.16,Ranunculus sp.,1,,
27/06/2020,3,19.16,Trifolium pratense,2,,
27/06/2020,3,19.16,Ranunculus sp.,1,,
27/06/2020,3,19.16,be,2,,
27/06/2020,3,19.16,Trifolium repens,3,,
27/06/2020,3,19.16,Plantago sp.,4,,
27/06/2020,3,19.16,Potentilla erecta,2,,
 19/05/2020,3,19.17,Lotus corniculatus,11,,
 19/05/2020,3,19.17,Potentilla erecta,4,,
 19/05/2020,3,19.17,Ranunculus sp.,4,,
27/06/2020,3,19.17,Potentilla erecta,3,,
27/06/2020,3,19.17,Lotus corniculatus,1,,
 28/05/2020,3,19.18,Ranunculus sp.,2,,
21/06/2020,3,19.18,Lotus corniculatus,4,,
27/06/2020,3,19.18,Taraxacum sp.,1,,
27/06/2020,3,19.18,Lotus corniculatus,1,,
27/06/2020,3,19.18,Potentilla erecta,1,,
 28/05/2020,3,19.19,Lotus corniculatus,4,,
21/06/2020,3,19.19,Potentilla erecta,7,,
21/06/2020,3,19.19,Lotus corniculatus,5,,
21/06/2020,3,19.19,Taraxacum sp.,1,,
27/06/2020,3,19.19,Lotus corniculatus,3,,
 28/05/2020,3,19.20 ,Lotus corniculatus,10,,
21/06/2020,3,19.20,Potentilla erecta,2,,
 28/05/2020,3,19.21,Lotus corniculatus,34,,
 28/05/2020,3,19.21,Ranunculus sp.,5,,
21/06/2020,3,19.21,Lotus corniculatus,36,,
21/06/2020,3,19.21,Euphrasia sp.,6,,
21/06/2020,3,19.21,Polygala vulgaris,1,,
21/06/2020,3,19.21,Plantago sp.,7,,
21/06/2020,3,19.21,Potentilla erecta,1,,
 28/05/2020,3,19.22 ,Lotus corniculatus,1,,
 28/05/2020,3,19.22 ,Ranunculus sp.,2,,
 28/05/2020,3,19.22 ,Potentilla erecta,2,,
21/06/2020,3,19.22,Lotus corniculatus,8,,
 28/05/2020,3,19.23 ,Pilosella sp.,1,,
 28/05/2020,3,19.23 ,Ranunculus sp.,1,,
 28/05/2020,3,19.23 ,Lotus corniculatus,9,3,
 28/05/2020,3,19.23 ,Potentilla erecta,3,,
21/06/2020,3,19.23,Lotus corniculatus,12,,
21/06/2020,3,19.23,Potentilla erecta,5,,
21/06/2020,3,19.23,Trifolium repens,1,,
21/06/2020,3,19.23,Plantago sp.,8,,
 28/05/2020,3,19.24 ,Lotus corniculatus,8,,
 28/05/2020,3,19.24 ,Taraxacum sp.,1,,
21/06/2020,3,19.24,Lotus corniculatus,42,,
21/06/2020,3,19.24,Prunella grandiflora,10,1,
21/06/2020,3,19.24,Potentilla erecta,7,,
 3/05/2020,3,20.00,Potentilla montana,3,,
 3/05/2020,3,20.00,Scilla verna,3,,
 3/05/2020,3,20.00,Potentilla erecta,1,,
 3/05/2020,3,20.00,Lotus corniculatus,7,,
 3/05/2020,3,20.00,genistoide,12,,
21/06/2020,3,20.00,Helianthemum sp.,2,,
21/06/2020,3,20.00,Lotus corniculatus,6,,
21/06/2020,3,20.00,Teucrium pyrenaicum,8,,
21/06/2020,3,20.00,Thymus sp.,2,,
 3/05/2020,3,20.01,Lotus corniculatus,78,,
 3/05/2020,3,20.01,Taraxacum sp.,2,,
 3/05/2020,3,20.01,Potentilla erecta,5,,
21/06/2020,3,20.01,Lotus corniculatus,9,,
21/06/2020,3,20.01,Teucrium pyrenaicum,23,,
21/06/2020,3,20.01,Galium sp.,18,,
21/06/2020,3,20.01,Thymus sp.,4,,
 19/05/2020,3,20.02,Lotus cornicularis,5,,
 19/05/2020,3,20.02,Taraxacum sp.,1,,
 19/05/2020,3,20.02,Potentilla erecta,2,,
21/06/2020,3,20.02,Lotus corniculatus,21,,
21/06/2020,3,20.02,Galium sp.,27,,
21/06/2020,3,20.02,Potentilla erecta,1,,
 19/05/2020,3,20.03,Lotus corniculatus,8,,
 19/05/2020,3,20.03,Taraxacum sp.,1,,
 19/05/2020,3,20.03,Potentilla erecta,1,,
 19/05/2020,3,20.03,Potentilla montana,1,,
 04/07/2020,3,20.03,Trifolium pratense,4,,
 19/05/2020,3,20.04,Taraxacum sp.,5,,
 19/05/2020,3,20.04,Potentilla erecta,2,,
 04/07/2020,3,20.04,Trifolium pratense,6,,
 04/07/2020,3,20.04,Lotus corniculatus,3,,
 04/07/2020,3,20.04,Potentilla erecta,2,,
 19/05/2020,3,20.05,Taraxacum sp.,1,,
 19/05/2020,3,20.05,Potentilla erecta,3,,
 04/07/2020,3,20.05,Thymus sp.,25,,
 04/07/2020,3,20.05,Lotus corniculatus,3,,
 04/07/2020,3,20.05,Teucrium pyrenaica,36,,
 19/05/2020,3,20.06,Potentilla erecta,2,,
 04/07/2020,3,20.06,Teucrium pyrenaica,32,,
 04/07/2020,3,20.06,Blanca compuesta nueva,2,,
 19/05/2020,3,20.07,Potentilla erecta,6,,
 04/07/2020,3,20.07,Lotus corniculatus,10,,
 04/07/2020,3,20.07,Potentilla erecta,2,,
 19/05/2020,3,20.08,Lotus corniculatus,4,,
 04/07/2020,3,20.08,Prunella grandiflora,5,,
 04/07/2020,3,20.08,Thymus sp.,9,,
 19/05/2020,3,20.09,Potentilla erecta,4,,
 04/07/2020,3,20.09,Lotus corniculatus,6,,
 04/07/2020,3,20.09,Medicago sp.,6,,
 04/07/2020,3,20.09,Blanca compuesta nueva,1,,
 19/05/2020,3,20.1,Ranunculus sp.,1,,
 19/05/2020,3,20.1,Taraxacum sp.,1,,
 19/05/2020,3,20.1,Potentilla montana,1,,
27/06/2020,3,20.10,Lotus corniculatus,8,,
27/06/2020,3,20.10,Thymus sp.,1,,
27/06/2020,3,20.10,Prunella grandiflora,33,,
 19/05/2020,3,20.11,Taraxacum sp.,1,,
27/06/2020,3,20.11,Galium sp.,20,,
27/06/2020,3,20.11,Teucrium pyrenaica,5,,
27/06/2020,3,20.11,Potentilla erecta,2,,
 19/05/2020,3,20.12,Potentilla erecta,4,,
27/06/2020,3,20.12,Potentilla erecta,10,,
27/06/2020,3,20.12,Thymus sp.,1,,
 19/05/2020,3,20.13,,,,
27/06/2020,3,20.13,Potentilla erecta,3,,
 19/05/2020,3,20.14,,,,
27/06/2020,3,20.14,Potentilla erecta,5,,
 19/05/2020,3,20.15,Potentilla erecta,5,,
 19/05/2020,3,20.15,Ranunculus sp.,1,,
27/06/2020,3,20.15,Potentilla erecta,9,,
 19/05/2020,3,20.16,Potentilla erecta,3,,
27/06/2020,3,20.16,Potentilla erecta,8,,
27/06/2020,3,20.16,Lotus corniculatus,5,,
27/06/2020,3,20.16,Plantago sp.,3,,
 19/05/2020,3,20.17,Potentilla erecta,5,,
 19/05/2020,3,20.17,Lathyrus linifolius linifolius sp.,2,,
 19/05/2020,3,20.17,Lotus corniculatus,2,,
27/06/2020,3,20.17,Potentilla erecta,5,,
27/06/2020,3,20.17,Lotus corniculatus,22,,
27/06/2020,3,20.17,Taraxacum sp.,1,,
 28/05/2020,3,20.18,Ranunculus sp.,1,,
 28/05/2020,3,20.18,Lotus corniculatus,17,,
21/06/2020,3,20.18,Lotus corniculatus,8,,
21/06/2020,3,20.18,Potentilla erecta,6,,
21/06/2020,3,20.18,Ranunculus sp.,1,,
27/06/2020,3,20.18,Lotus corniculatus,7,,
 28/05/2020,3,20.19,Ranunculus sp.,2,,
 28/05/2020,3,20.19,Taraxacum sp.,1,,
21/06/2020,3,20.19,Potentilla erecta,5,,
21/06/2020,3,20.19,Lotus corniculatus,10,,
27/06/2020,3,20.19,Lotus corniculatus,3,,
27/06/2020,3,20.19,Potentilla erecta,1,,
 28/05/2020,3,20.20 ,Ranunculus sp.,3,,
 28/05/2020,3,20.20 ,Lotus corniculatus,5,,
21/06/2020,3,20.20,Lotus corniculatus,2,,
21/06/2020,3,20.20,Potentilla erecta,3,,
 28/05/2020,3,20.21,Lotus corniculatus,17,,
 28/05/2020,3,20.21,Potentilla erecta,2,,
 28/05/2020,3,20.21,Ranunculus sp.,2,,
21/06/2020,3,20.21,Potentilla erecta,1,,
21/06/2020,3,20.21,Ranunculus sp.,1,,
21/06/2020,3,20.21,Lotus corniculatus,8,,
21/06/2020,3,20.21,Plantago sp.,1,,
 28/05/2020,3,20.22 ,Ranunculus sp.,4,,
 28/05/2020,3,20.22 ,Lotus corniculatus,7,,
21/06/2020,3,20.22,Lotus corniculatus,40,,
21/06/2020,3,20.22,Potentilla erecta,1,,
21/06/2020,3,20.22,Ranunculus sp.,2,,
21/06/2020,3,20.22,Prunella grandiflora,8,,
 28/05/2020,3,20.23 ,,,,
21/06/2020,3,20.23,Lotus corniculatus,40,,
21/06/2020,3,20.23,Prunella grandiflora,6,2,
21/06/2020,3,20.23,Plantago sp.,4,,
21/06/2020,3,20.23,Potentilla erecta,4,,
 28/05/2020,3,20.24 ,Lotus corniculatus,20,,
 28/05/2020,3,20.24 ,Ranunculus sp.,5,,
 28/05/2020,3,20.24 ,Potentilla erecta,3,,
21/06/2020,3,20.24,Prunella grandiflora,6,3,
21/06/2020,3,20.24,Lotus corniculatus,26,,
21/06/2020,3,20.24,Plantago sp.,8,,
21/06/2020,3,20.24,Taraxacum sp.,4,,
21/06/2020,3,20.24,Bellis perennis,1,,
21/06/2020,3,20.24,Potentilla erecta,2,,
21/06/2020,3,20.24,Trifolium pratense,2,,
 3/05/2020,3,21.00,Erinus apinus,24,,
 3/05/2020,3,21.00,Scilla verna,3,,
 3/05/2020,3,21.00,Potentilla montana,3,,
21/06/2020,3,21.00,Helianthemum sp.,4,,
21/06/2020,3,21.00,Lotus corniculatus,2,,
21/06/2020,3,21.00,Teucrium pyrenaicum,44,,
21/06/2020,3,21.00,Thymus sp.,2,,
21/06/2020,3,21.00,Galium sp.,3,,
 3/05/2020,3,21.01,Lotus corniculatus,2,,
 3/05/2020,3,21.01,Potentilla erecta,2,,
21/06/2020,3,21.01,Teucrium pyrenaicum,4,,
21/06/2020,3,21.01,Thymus sp.,11,,
21/06/2020,3,21.01,Lotus corniculatus,6,,
21/06/2020,3,21.01,Helianthemum sp.,4,,
21/06/2020,3,21.01,Plantago sp.,1,,
 19/05/2020,3,21.02,Lotus cornicularis,57,,
 19/05/2020,3,21.02,Taraxacum sp.,1,,
21/06/2020,3,21.02,Lotus corniculatus,8,,
21/06/2020,3,21.02,Galium sp.,5,,
21/06/2020,3,21.02,Thymus sp.,4,,
 19/05/2020,3,21.03,Lotus corniculatus,3,,
 19/05/2020,3,21.03,Taraxacum sp.,3,,
 19/05/2020,3,21.03,Potentilla montana,1,,
 04/07/2020,3,21.03,Erica vagans,3,,
 04/07/2020,3,21.03,Thymus sp.,12,,
 04/07/2020,3,21.03,Lotus corniculatus,1,,
 04/07/2020,3,21.03,Trifolium pratense,1,,
 19/05/2020,3,21.04,Lotus corniculatus,3,,
 19/05/2020,3,21.04,Potentilla erecta,1,,
 19/05/2020,3,21.04,Potentilla montana,1,,
 19/05/2020,3,21.04,Taraxacum sp.,2,,
 04/07/2020,3,21.04,Trifolium pratense,1,,
 04/07/2020,3,21.04,Blanca compuesta nueva,3,,
 04/07/2020,3,21.04,Erica cinerea,2,,
 19/05/2020,3,21.05,Potentilla erecta,3,,
 19/05/2020,3,21.05,Ranunculus sp.,1,,
 04/07/2020,3,21.05,Potentilla erecta,2,,
 04/07/2020,3,21.05,Blanca compuesta nueva,2,,
 19/05/2020,3,21.06,,,,
 04/07/2020,3,21.06,,,,
 19/05/2020,3,21.07,Ranunculus sp.,1,,
 04/07/2020,3,21.07,Potentilla erecta,3,,
 04/07/2020,3,21.07,Blanca compuesta nueva,1,,
 19/05/2020,3,21.08,,,,
 04/07/2020,3,21.08,Trifolium pratense,2,,
 19/05/2020,3,21.09,Potentilla erecta,1,,
 04/07/2020,3,21.09,Potentilla erecta,1,,
 19/05/2020,3,21.1,,,,
27/06/2020,3,21.10,Potentilla erecta,2,,
 19/05/2020,3,21.11,Taraxacum sp.,1,,
27/06/2020,3,21.11,Lotus corniculatus,7,,
27/06/2020,3,21.11,Potentilla erecta,1,,
 19/05/2020,3,21.12,,,,
27/06/2020,3,21.12,Potentilla erecta,8,,
27/06/2020,3,21.12,Galium sp.,15,,
 19/05/2020,3,21.13,Potentilla erecta,1,,
27/06/2020,3,21.13,Potentilla erecta,7,,
27/06/2020,3,21.13,Lotus corniculatus,1,,
 19/05/2020,3,21.14,Potentilla erecta,1,,
27/06/2020,3,21.14,Potentilla erecta,1,,
27/06/2020,3,21.14,Lotus corniculatus,2,,
 19/05/2020,3,21.15,Lathyrus linifolius linifolius sp.,1,,
27/06/2020,3,21.15,Potentilla erecta,2,,
 19/05/2020,3,21.16,Lotus cornicularis,2,,
27/06/2020,3,21.16,Potentilla erecta,9,,
27/06/2020,3,21.16,Taraxacum sp.,3,,
27/06/2020,3,21.16,Lotus corniculatus,6,,
 19/05/2020,3,21.17,Potentilla erecta,1,,
27/06/2020,3,21.17,Lotus corniculatus,1,,
 28/05/2020,3,21.18,Lathyrus linifolius linifolius linifolius,1,,
 28/05/2020,3,21.18,Lotus corniculatus,7,,
21/06/2020,3,21.18,Lotus corniculatus,3,,
21/06/2020,3,21.18,Prunella grandiflora,4,1,
21/06/2020,3,21.18,Potentilla erecta,6,,
27/06/2020,3,21.18,Prunella grandiflora,1,,
 28/05/2020,3,21.19,Lotus corniculatus,3,,
 28/05/2020,3,21.19,Ranunculus sp.,3,,
21/06/2020,3,21.19,Ranunculus sp.,1,,
21/06/2020,3,21.19,po,4,,
21/06/2020,3,21.19,Trifolium repens,1,,
21/06/2020,3,21.19,Lotus corniculatus,11,,
27/06/2020,3,21.19,Lotus corniculatus,5,,
 28/05/2020,3,21.20 ,Lotus corniculatus,13,,
21/06/2020,3,21.20,Potentilla erecta,7,,
21/06/2020,3,21.20,Lotus corniculatus,11,,
 28/05/2020,3,21.21,Ranunculus sp.,1,,
 28/05/2020,3,21.21,Lotus corniculatus,1,,
 28/05/2020,3,21.21,Bellis perennis,1,,
21/06/2020,3,21.21,Lotus corniculatus,27,,
21/06/2020,3,21.21,Potentilla erecta,1,,
21/06/2020,3,21.21,Bellis perennis,1,,
21/06/2020,3,21.21,Taraxacum sp.,1,,
21/06/2020,3,21.21,Plantago sp.,6,,
 28/05/2020,3,21.22 ,Helianthemum sp.,2,,
21/06/2020,3,21.22,Helianthemum sp.,1,,
 28/05/2020,3,21.23 ,Ranunculus sp.,3,,
 28/05/2020,3,21.23 ,Lotus corniculatus,3,2,
21/06/2020,3,21.23,Ranunculus sp.,1,,
21/06/2020,3,21.23,Potentilla erecta,2,,
21/06/2020,3,21.23,Trifolium repens,1,,
 28/05/2020,3,21.24 ,Ranunculus sp.,2,,
21/06/2020,3,21.24,Trifolium pratense,1,,
 3/05/2020,3,22.00,Potentilla erecta,2,,
 3/05/2020,3,22.00,Erinus apinus,56,,
21/06/2020,3,22.00,Teucrium pyrenaicum,28,,
21/06/2020,3,22.00,Thymus sp.,15,,
21/06/2020,3,22.00,Helianthemum sp.,3,,
21/06/2020,3,22.00,Potentilla erecta,1,,
 3/05/2020,3,22.01,Potentilla montana,5,,
 3/05/2020,3,22.01,Potentilla erecta,2,,
 3/05/2020,3,22.01,Polygala vulgaris,1,,
21/06/2020,3,22.01,Lotus corniculatus,8,,
21/06/2020,3,22.01,Thymus sp.,8,,
21/06/2020,3,22.01,Teucrium pyrenaicum,2,,
 3/05/2020,3,22.02,Lotus corniculatus,42,,
 3/05/2020,3,22.02,Potentilla erecta,1,,
 3/05/2020,3,22.02,Polygala vulgaris,13,,
 19/05/2020,3,22.02,Lotus cornicularis,51,,
21/06/2020,3,22.02,Thymus sp.,1,,
21/06/2020,3,22.02,Lotus corniculatus,4,,
21/06/2020,3,22.02,Teucrium pyrenaicum,,2,
21/06/2020,3,22.02,Galium sp.,20,,
 3/05/2020,3,22.03,Lotus corniculatus,3,,
 3/05/2020,3,22.03,Taraxacum sp.,2,,
 19/05/2020,3,22.03,Lotus corniculatus,16,,
 04/07/2020,3,22.03,Teucrium pyrenaica,4,,
 3/05/2020,3,22.04,Lotus corniculatus,26,,
 3/05/2020,3,22.04,Taraxacum sp.,2,,
 3/05/2020,3,22.04,Potentilla montana,2,,
 3/05/2020,3,22.04,Polygala vulgaris,6,,
 19/05/2020,3,22.04,Taraxacum sp.,2,,
 19/05/2020,3,22.04,Polygala vulgaris,1,,
 04/07/2020,3,22.04,Lotus corniculatus,3,,
 04/07/2020,3,22.04,Erica vagans,1,,
 3/05/2020,3,22.05,Potentilla montana,1,,
 3/05/2020,3,22.05,Polygala vulgaris,4,,
 3/05/2020,3,22.05,Scilla verna,1,,
 19/05/2020,3,22.05,Taraxacum sp.,2,,
 19/05/2020,3,22.05,Potentilla erecta,4,,
 19/05/2020,3,22.05,Lotus cornicularis,1,,
 04/07/2020,3,22.05,Erica cinerea,3,,
 04/07/2020,3,22.05,Thymus sp.,6,,
 3/05/2020,3,22.06,Potentilla erecta,11,,
 3/05/2020,3,22.06,Polygala vulgaris,7,,
 19/05/2020,3,22.06,Potentilla montana,1,,
 19/05/2020,3,22.06,Potentilla erecta,1,,
 04/07/2020,3,22.06,Erica vagans,1,,
 04/07/2020,3,22.06,Thymus sp.,28,,
 04/07/2020,3,22.06,Lotus corniculatus,2,,
 04/07/2020,3,22.06,Potentilla erecta,3,,
 3/05/2020,3,22.07,Potentilla erecta,6,,
 19/05/2020,3,22.07,Potentilla erecta,2,,
 04/07/2020,3,22.07,Potentilla erecta,1,,
 3/05/2020,3,22.08,Polygala vulgaris,22,,
 3/05/2020,3,22.08,Potentilla erecta,12,,
 3/05/2020,3,22.08,Potentilla montana,1,,
 19/05/2020,3,22.08,Potentilla erecta,1,,
 04/07/2020,3,22.08,,,,
 3/05/2020,3,22.09,Polygala vulgaris,3,,
 3/05/2020,3,22.09,Potentilla erecta,8,,
 19/05/2020,3,22.09,Potentilla erecta,1,,
 04/07/2020,3,22.09,Prunella grandiflora,2,,
 04/07/2020,3,22.09,Lotus corniculatus,3,,
 04/07/2020,3,22.09,Potentilla erecta,3,,
 3/05/2020,3,22.10,Potentilla erecta,6,,
 3/05/2020,3,22.10,Vicia pyrenaica,1,,
 19/05/2020,3,22.1,,,,
27/06/2020,3,22.10,Lotus corniculatus,2,,
 3/05/2020,3,22.11,Potentilla erecta,5,,
 3/05/2020,3,22.11,Polygala vulgaris,1,,
 19/05/2020,3,22.11,Taraxacum sp.,1,,
27/06/2020,3,22.11,Lotus corniculatus,14,,
27/06/2020,3,22.11,Potentilla erecta,2,,
27/06/2020,3,22.11,Galium sp.,25,,
 3/05/2020,3,22.12,Potentilla erecta,4,,
 3/05/2020,3,22.12,Vicia pyrenaica,1,,
 19/05/2020,3,22.12,Potentilla erecta,3,,
27/06/2020,3,22.12,Potentilla erecta,3,,
27/06/2020,3,22.12,Lotus corniculatus,11,,
27/06/2020,3,22.12,Galium sp.,3,,
 3/05/2020,3,22.13,Vicia pyrenaica,1,,
 3/05/2020,3,22.13,Potentilla erecta,3,,
 3/05/2020,3,22.13,Polygala vulgaris,6,,
 19/05/2020,3,22.13,Polygala vulgaris,2,,
 19/05/2020,3,22.13,Potentilla erecta,1,,
27/06/2020,3,22.13,Ranunculus sp.,1,,
27/06/2020,3,22.13,Thymus sp.,1,,
 3/05/2020,3,22.14,Potentilla erecta,7,,
 3/05/2020,3,22.14,Vicia pyrenaica,1,,
 3/05/2020,3,22.14,Polygala vulgaris,3,2,
 19/05/2020,3,22.14,Potentilla erecta,1,,
 19/05/2020,3,22.14,Ranunculus sp.,1,,
27/06/2020,3,22.14,Potentilla erecta,2,,
27/06/2020,3,22.14,Lotus corniculatus,2,,
 3/05/2020,3,22.15,Bellis perennis,2,,
 3/05/2020,3,22.15,Potentilla erecta,1,,
 19/05/2020,3,22.15,Potentilla erecta,2,,
 19/05/2020,3,22.15,Ranunculus sp.,1,,
27/06/2020,3,22.15,Potentilla erecta,8,,
27/06/2020,3,22.15,Lotus corniculatus,5,,
 3/05/2020,3,22.16,Potentilla erecta,1,,
 3/05/2020,3,22.16,Potentilla montana,1,,
 3/05/2020,3,22.16,Polygala vulgaris,3,,
 3/05/2020,3,22.16,Vicia pyrenaica,,2,
 19/05/2020,3,22.16,Lotus cornicularis,12,,
 19/05/2020,3,22.16,Potentilla erecta,3,,
 19/05/2020,3,22.16,Bellis perennis,2,,
27/06/2020,3,22.16,Potentilla erecta,10,,
27/06/2020,3,22.16,Prunella grandiflora,2,,
27/06/2020,3,22.16,Trifolium pratense,1,,
27/06/2020,3,22.16,Trifolium repens,2,,
27/06/2020,3,22.16,Erica vagans,6,,
27/06/2020,3,22.16,Plantago sp.,2,,
 3/05/2020,3,22.17,Potentilla erecta,3,,
 3/05/2020,3,22.17,Polygala vulgaris,,2,
 19/05/2020,3,22.17,Potentilla erecta,4,,
 19/05/2020,3,22.17,Taraxacum sp.,1,,
 19/05/2020,3,22.17,Ranunculus sp.,1,,
27/06/2020,3,22.17,Potentilla erecta,5,,
27/06/2020,3,22.17,Lotus corniculatus,3,,
27/06/2020,3,22.17,Trifolium pratense,1,,
 3/05/2020,3,22.18,Potentilla erecta,9,,
 3/05/2020,3,22.18,Potentilla montana,3,,
 28/05/2020,3,22.18,Lotus corniculatus,40,,
 28/05/2020,3,22.18,Ranunculus sp.,3,,
21/06/2020,3,22.18,Lotus corniculatus,25,,
21/06/2020,3,22.18,Prunella grandiflora,2,1,
21/06/2020,3,22.18,Potentilla erecta,4,,
27/06/2020,3,22.18,Taraxacum sp.,2,,
27/06/2020,3,22.18,Lotus corniculatus,7,,
27/06/2020,3,22.18,Prunella grandiflora,3,,
27/06/2020,3,22.18,Trifolium repens,1,,
 3/05/2020,3,22.19,Vicia pyrenaica,3,,
 3/05/2020,3,22.19,Polygala vulgaris,3,,
 3/05/2020,3,22.19,Potentilla montana,3,,
 3/05/2020,3,22.19,Potentilla erecta,3,,
 3/05/2020,3,22.19,Vicia pyrenaica,3,,
 28/05/2020,3,22.19,Ranunculus sp.,3,,
 28/05/2020,3,22.19,Lotus corniculatus,26,,
21/06/2020,3,22.19,po,5,,
21/06/2020,3,22.19,Lotus corniculatus,18,,
21/06/2020,3,22.19,Trifolium repens,1,,
21/06/2020,3,22.19,Bellis perennis,1,,
27/06/2020,3,22.19,Prunella grandiflora,8,,
27/06/2020,3,22.19,Lotus corniculatus,5,,
27/06/2020,3,22.19,Trifolium repens,4,,
27/06/2020,3,22.19,Plantago sp.,7,,
27/06/2020,3,22.19,Helianthemum sp.,2,,
 3/05/2020,3,22.20,Potentilla montana,1,,
 3/05/2020,3,22.20,Bellis perennis,4,,
 3/05/2020,3,22.20,Ranunculus sp.,2,,
 3/05/2020,3,22.20,Potentilla erecta,2,,
 3/05/2020,3,22.20,Polygala vulgaris,4,,
 28/05/2020,3,22.20 ,Ranunculus sp.,3,,
 28/05/2020,3,22.20 ,Helianthemum sp.,1,,
21/06/2020,3,22.20,Lotus corniculatus,5,,
21/06/2020,3,22.20,Potentilla erecta,2,,
 3/05/2020,3,22.21,Polygala vulgaris,8,,
 3/05/2020,3,22.21,Potentilla montana,2,,
 28/05/2020,3,22.21,Lotus corniculatus,6,,
 28/05/2020,3,22.21,Bellis perennis,1,,
 28/05/2020,3,22.21,Potentilla monta0,1,,
21/06/2020,3,22.21,Lotus corniculatus,34,,
